8.1169 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=u'grey', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x20713F10>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
181.8148 	EXP 	l_block_trial_blank: autoDraw = True
181.8232 	EXP 	l_block_trial_image: autoDraw = False
182.0154 	EXP 	New trial (rep=0, index=8): {'word': 0, 'location': 3, 'image': u'A.png', 'repetition': 1, 'trialnum': 441, 'condition': u'R'}
182.0234 	EXP 	l_block_trial_image: autoDraw = False
182.0234 	EXP 	l_block_trial_blank: autoDraw = False
182.0234 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
182.0234 	EXP 	l_block_trial_image: image = u'A.png'
182.0234 	EXP 	l_block_trial_image: autoDraw = True
182.8150 	EXP 	l_block_trial_blank: autoDraw = True
182.8234 	EXP 	l_block_trial_image: autoDraw = False
183.0155 	EXP 	New trial (rep=0, index=9): {'word': 0, 'location': 1, 'image': u'M.png', 'repetition': 1, 'trialnum': 442, 'condition': u'R'}
183.0235 	EXP 	l_block_trial_image: autoDraw = False
183.0235 	EXP 	l_block_trial_blank: autoDraw = False
183.0235 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
183.0235 	EXP 	l_block_trial_image: image = u'M.png'
183.0235 	EXP 	l_block_trial_image: autoDraw = True
183.8152 	EXP 	l_block_trial_blank: autoDraw = True
183.8236 	EXP 	l_block_trial_image: autoDraw = False
184.0157 	EXP 	New trial (rep=0, index=10): {'word': 0, 'location': 2, 'image': u'M.png', 'repetition': 1, 'trialnum': 443, 'condition': u'R'}
184.0236 	EXP 	l_block_trial_image: autoDraw = False
184.0236 	EXP 	l_block_trial_blank: autoDraw = False
184.0236 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
184.0236 	EXP 	l_block_trial_image: image = u'M.png'
184.0236 	EXP 	l_block_trial_image: autoDraw = True
184.8154 	EXP 	l_block_trial_blank: autoDraw = True
184.8237 	EXP 	l_block_trial_image: autoDraw = False
185.0159 	EXP 	New trial (rep=0, index=11): {'word': 0, 'location': 3, 'image': u'H.png', 'repetition': 1, 'trialnum': 444, 'condition': u'R'}
185.0237 	EXP 	l_block_trial_image: autoDraw = False
185.0237 	EXP 	l_block_trial_blank: autoDraw = False
185.0237 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
185.0237 	EXP 	l_block_trial_image: image = u'H.png'
185.0237 	EXP 	l_block_trial_image: autoDraw = True
185.8156 	EXP 	l_block_trial_blank: autoDraw = True
185.8239 	EXP 	l_block_trial_image: autoDraw = False
186.0161 	EXP 	New trial (rep=0, index=12): {'word': 0, 'location': 1, 'image': u'K.png', 'repetition': 1, 'trialnum': 445, 'condition': u'R'}
186.0240 	EXP 	l_block_trial_image: autoDraw = False
186.0240 	EXP 	l_block_trial_blank: autoDraw = False
186.0240 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
186.0240 	EXP 	l_block_trial_image: image = u'K.png'
186.0240 	EXP 	l_block_trial_image: autoDraw = True
186.8158 	EXP 	l_block_trial_blank: autoDraw = True
186.8241 	EXP 	l_block_trial_image: autoDraw = False
187.0162 	EXP 	New trial (rep=0, index=13): {'word': 0, 'location': 2, 'image': u'B.png', 'repetition': 1, 'trialnum': 446, 'condition': u'R'}
187.0242 	EXP 	l_block_trial_image: autoDraw = False
187.0242 	EXP 	l_block_trial_blank: autoDraw = False
187.0242 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
187.0242 	EXP 	l_block_trial_image: image = u'B.png'
187.0242 	EXP 	l_block_trial_image: autoDraw = True
187.8159 	EXP 	l_block_trial_blank: autoDraw = True
187.8243 	EXP 	l_block_trial_image: autoDraw = False
188.0164 	EXP 	New trial (rep=0, index=14): {'word': 0, 'location': 3, 'image': u'J.png', 'repetition': 1, 'trialnum': 447, 'condition': u'R'}
188.0243 	EXP 	l_block_trial_image: autoDraw = False
188.0243 	EXP 	l_block_trial_blank: autoDraw = False
188.0243 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
188.0243 	EXP 	l_block_trial_image: image = u'J.png'
188.0243 	EXP 	l_block_trial_image: autoDraw = True
188.8161 	EXP 	l_block_trial_blank: autoDraw = True
188.8245 	EXP 	l_block_trial_image: autoDraw = False
189.0166 	EXP 	New trial (rep=0, index=15): {'word': 0, 'location': 1, 'image': u'F.png', 'repetition': 1, 'trialnum': 448, 'condition': u'R'}
189.0245 	EXP 	l_block_trial_image: autoDraw = False
189.0245 	EXP 	l_block_trial_blank: autoDraw = False
189.0245 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
189.0245 	EXP 	l_block_trial_image: image = u'F.png'
189.0245 	EXP 	l_block_trial_image: autoDraw = True
189.4498 	DATA 	Keypress: 3
189.8163 	EXP 	l_block_trial_blank: autoDraw = True
189.8246 	EXP 	l_block_trial_image: autoDraw = False
190.0168 	EXP 	New trial (rep=0, index=16): {'word': 0, 'location': 2, 'image': u'F.png', 'repetition': 1, 'trialnum': 449, 'condition': u'R'}
190.0280 	EXP 	l_block_trial_image: autoDraw = False
190.0280 	EXP 	l_block_trial_blank: autoDraw = False
190.0280 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
190.0280 	EXP 	l_block_trial_image: image = u'F.png'
190.0280 	EXP 	l_block_trial_image: autoDraw = True
190.4250 	DATA 	Keypress: 3
190.8165 	EXP 	l_block_trial_blank: autoDraw = True
190.8248 	EXP 	l_block_trial_image: autoDraw = False
191.0169 	EXP 	New trial (rep=0, index=17): {'word': 0, 'location': 3, 'image': u'H.png', 'repetition': 1, 'trialnum': 450, 'condition': u'R'}
191.0249 	EXP 	l_block_trial_image: autoDraw = False
191.0249 	EXP 	l_block_trial_blank: autoDraw = False
191.0249 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
191.0249 	EXP 	l_block_trial_image: image = u'H.png'
191.0249 	EXP 	l_block_trial_image: autoDraw = True
191.8167 	EXP 	l_block_trial_blank: autoDraw = True
191.8250 	EXP 	l_block_trial_image: autoDraw = False
192.0171 	EXP 	New trial (rep=0, index=18): {'word': 0, 'location': 1, 'image': u'L.png', 'repetition': 1, 'trialnum': 451, 'condition': u'R'}
192.0250 	EXP 	l_block_trial_image: autoDraw = False
192.0250 	EXP 	l_block_trial_blank: autoDraw = False
192.0250 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
192.0250 	EXP 	l_block_trial_image: image = u'L.png'
192.0250 	EXP 	l_block_trial_image: autoDraw = True
192.8168 	EXP 	l_block_trial_blank: autoDraw = True
192.8252 	EXP 	l_block_trial_image: autoDraw = False
193.0173 	EXP 	New trial (rep=0, index=19): {'word': 0, 'location': 2, 'image': u'K.png', 'repetition': 1, 'trialnum': 452, 'condition': u'R'}
193.0252 	EXP 	l_block_trial_image: autoDraw = False
193.0252 	EXP 	l_block_trial_blank: autoDraw = False
193.0252 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
193.0252 	EXP 	l_block_trial_image: image = u'K.png'
193.0252 	EXP 	l_block_trial_image: autoDraw = True
193.8170 	EXP 	l_block_trial_blank: autoDraw = True
193.8254 	EXP 	l_block_trial_image: autoDraw = False
194.0175 	EXP 	New trial (rep=0, index=20): {'word': 0, 'location': 3, 'image': u'L.png', 'repetition': 1, 'trialnum': 453, 'condition': u'R'}
194.0254 	EXP 	l_block_trial_image: autoDraw = False
194.0254 	EXP 	l_block_trial_blank: autoDraw = False
194.0254 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
194.0254 	EXP 	l_block_trial_image: image = u'L.png'
194.0254 	EXP 	l_block_trial_image: autoDraw = True
194.8172 	EXP 	l_block_trial_blank: autoDraw = True
194.8255 	EXP 	l_block_trial_image: autoDraw = False
195.0177 	EXP 	New trial (rep=0, index=21): {'word': 0, 'location': 1, 'image': u'D.png', 'repetition': 1, 'trialnum': 454, 'condition': u'R'}
195.0256 	EXP 	l_block_trial_image: autoDraw = False
195.0256 	EXP 	l_block_trial_blank: autoDraw = False
195.0256 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
195.0256 	EXP 	l_block_trial_image: image = u'D.png'
195.0256 	EXP 	l_block_trial_image: autoDraw = True
195.8174 	EXP 	l_block_trial_blank: autoDraw = True
195.8257 	EXP 	l_block_trial_image: autoDraw = False
196.0179 	EXP 	New trial (rep=0, index=22): {'word': 0, 'location': 2, 'image': u'K.png', 'repetition': 1, 'trialnum': 455, 'condition': u'R'}
196.0258 	EXP 	l_block_trial_image: autoDraw = False
196.0258 	EXP 	l_block_trial_blank: autoDraw = False
196.0258 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
196.0258 	EXP 	l_block_trial_image: image = u'K.png'
196.0258 	EXP 	l_block_trial_image: autoDraw = True
196.8180 	EXP 	l_block_trial_blank: autoDraw = True
196.8260 	EXP 	l_block_trial_image: autoDraw = False
197.0180 	EXP 	New trial (rep=0, index=23): {'word': 0, 'location': 3, 'image': u'B.png', 'repetition': 1, 'trialnum': 456, 'condition': u'R'}
197.0260 	EXP 	l_block_trial_image: autoDraw = False
197.0260 	EXP 	l_block_trial_blank: autoDraw = False
197.0260 	EXP 	l_block_trial_image: size = array([ 0.5       ,  1.07407407])
197.0260 	EXP 	l_block_trial_image: image = u'B.png'
197.0260 	EXP 	l_block_trial_image: autoDraw = True
197.8178 	EXP 	l_block_trial_blank: autoDraw = True
197.8261 	EXP 	l_block_trial_image: autoDraw = False
198.0228 	EXP 	Imported blank1.xlsx as conditions, 12 conditions, 6 params
198.0230 	EXP 	Created sequence: sequential, trialTypes=12, nReps=1, seed=None
198.0233 	EXP 	New trial (rep=0, index=0): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
198.0261 	EXP 	l_block_trial_image: autoDraw = False
198.0261 	EXP 	l_block_trial_blank: autoDraw = False
198.0261 	EXP 	blank_block_trial_image: size = array([ 0.3       ,  0.26666667])
198.0261 	EXP 	blank_block_trial_image: image = u'blank.png'
198.0261 	EXP 	blank_block_trial_image: autoDraw = True
198.8263 	EXP 	blank_block_trial_image: autoDraw = False
199.0184 	EXP 	New trial (rep=0, index=1): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
199.0263 	EXP 	blank_block_trial_image: autoDraw = False
199.0263 	EXP 	blank_block_trial_image: size = array([ 0.3       ,  0.26666667])
199.0263 	EXP 	blank_block_trial_image: image = u'blank.png'
199.0263 	EXP 	blank_block_trial_image: autoDraw = True
199.8265 	EXP 	blank_block_trial_image: autoDraw = False
200.0186 	EXP 	New trial (rep=0, index=2): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
200.0265 	EXP 	blank_block_trial_image: autoDraw = False
200.0265 	EXP 	blank_block_trial_image: size = array([ 0.3       ,  0.26666667])
200.0265 	EXP 	blank_block_trial_image: image = u'blank.png'
200.0265 	EXP 	blank_block_trial_image: autoDraw = True
200.8266 	EXP 	blank_block_trial_image: autoDraw = False
201.0187 	EXP 	New trial (rep=0, index=3): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
201.0267 	EXP 	blank_block_trial_image: autoDraw = False
201.0267 	EXP 	blank_block_trial_image: size = array([ 0.3       ,  0.26666667])
201.0267 	EXP 	blank_block_trial_image: image = u'blank.png'
201.0267 	EXP 	blank_block_trial_image: autoDraw = True
201.8268 	EXP 	blank_block_trial_image: autoDraw = False
202.0190 	EXP 	New trial (rep=0, index=4): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
202.0269 	EXP 	blank_block_trial_image: autoDraw = False
202.0269 	EXP 	blank_block_trial_image: size = array([ 0.3       ,  0.26666667])
202.0269 	EXP 	blank_block_trial_image: image = u'blank.png'
202.0269 	EXP 	blank_block_trial_image: autoDraw = True
202.8270 	EXP 	blank_block_trial_image: autoDraw = False
203.0191 	EXP 	New trial (rep=0, index=5): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
203.0271 	EXP 	blank_block_trial_image: autoDraw = False
203.0271 	EXP 	blank_block_trial_image: size = array([ 0.3       ,  0.26666667])
203.0271 	EXP 	blank_block_trial_image: image = u'blank.png'
203.0271 	EXP 	blank_block_trial_image: autoDraw = True
203.8274 	EXP 	blank_block_trial_image: autoDraw = False
204.0193 	EXP 	New trial (rep=0, index=6): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
204.0272 	EXP 	blank_block_trial_image: autoDraw = False
204.0272 	EXP 	blank_block_trial_image: size = array([ 0.3       ,  0.26666667])
204.0272 	EXP 	blank_block_trial_image: image = u'blank.png'
204.0272 	EXP 	blank_block_trial_image: autoDraw = True
204.8274 	EXP 	blank_block_trial_image: autoDraw = False
205.0195 	EXP 	New trial (rep=0, index=7): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
205.0274 	EXP 	blank_block_trial_image: autoDraw = False
205.0274 	EXP 	blank_block_trial_image: size = array([ 0.3       ,  0.26666667])
205.0274 	EXP 	blank_block_trial_image: image = u'blank.png'
205.0274 	EXP 	blank_block_trial_image: autoDraw = True
205.8276 	EXP 	blank_block_trial_image: autoDraw = False
206.0196 	EXP 	New trial (rep=0, index=8): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
206.0277 	EXP 	blank_block_trial_image: autoDraw = False
206.0277 	EXP 	blank_block_trial_image: size = array([ 0.3       ,  0.26666667])
206.0277 	EXP 	blank_block_trial_image: image = u'blank.png'
206.0277 	EXP 	blank_block_trial_image: autoDraw = True
206.8278 	EXP 	blank_block_trial_image: autoDraw = False
207.0198 	EXP 	New trial (rep=0, index=9): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
207.0278 	EXP 	blank_block_trial_image: autoDraw = False
207.0278 	EXP 	blank_block_trial_image: size = array([ 0.3       ,  0.26666667])
207.0278 	EXP 	blank_block_trial_image: image = u'blank.png'
207.0278 	EXP 	blank_block_trial_image: autoDraw = True
207.8279 	EXP 	blank_block_trial_image: autoDraw = False
208.0200 	EXP 	New trial (rep=0, index=10): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
208.0280 	EXP 	blank_block_trial_image: autoDraw = False
208.0280 	EXP 	blank_block_trial_image: size = array([ 0.3       ,  0.26666667])
208.0280 	EXP 	blank_block_trial_image: image = u'blank.png'
208.0280 	EXP 	blank_block_trial_image: autoDraw = True
208.8281 	EXP 	blank_block_trial_image: autoDraw = False
209.0202 	EXP 	New trial (rep=0, index=11): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
209.0282 	EXP 	blank_block_trial_image: autoDraw = False
209.0282 	EXP 	blank_block_trial_image: size = array([ 0.3       ,  0.26666667])
209.0282 	EXP 	blank_block_trial_image: image = u'blank.png'
209.0282 	EXP 	blank_block_trial_image: autoDraw = True
209.8283 	EXP 	blank_block_trial_image: autoDraw = False
210.0205 	EXP 	window1: blendMode = 'avg'
210.0209 	EXP 	Sound  started
210.0283 	EXP 	blank_block_trial_image: autoDraw = False
210.0286 	EXP 	window1: blendMode = 'avg'
210.0368 	EXP 	window1: blendMode = 'avg'
210.0452 	EXP 	window1: blendMode = 'avg'
210.0535 	EXP 	window1: blendMode = 'avg'
210.0621 	EXP 	window1: blendMode = 'avg'
210.0702 	EXP 	window1: blendMode = 'avg'
210.0786 	EXP 	window1: blendMode = 'avg'
210.0869 	EXP 	window1: blendMode = 'avg'
210.0952 	EXP 	window1: blendMode = 'avg'
210.1036 	EXP 	window1: blendMode = 'avg'
210.1119 	EXP 	window1: blendMode = 'avg'
210.1202 	EXP 	window1: blendMode = 'avg'
210.1285 	EXP 	window1: blendMode = 'avg'
210.1369 	EXP 	window1: blendMode = 'avg'
210.1452 	EXP 	window1: blendMode = 'avg'
210.1535 	EXP 	window1: blendMode = 'avg'
210.1619 	EXP 	window1: blendMode = 'avg'
210.1702 	EXP 	window1: blendMode = 'avg'
210.1785 	EXP 	window1: blendMode = 'avg'
210.1869 	EXP 	window1: blendMode = 'avg'
210.1952 	EXP 	window1: blendMode = 'avg'
210.2036 	EXP 	window1: blendMode = 'avg'
210.2119 	EXP 	window1: blendMode = 'avg'
210.2202 	EXP 	window1: blendMode = 'avg'
210.2286 	EXP 	window1: blendMode = 'avg'
210.2369 	EXP 	window1: blendMode = 'avg'
210.2453 	EXP 	window1: blendMode = 'avg'
210.2536 	EXP 	window1: blendMode = 'avg'
210.2619 	EXP 	window1: blendMode = 'avg'
210.2702 	EXP 	window1: blendMode = 'avg'
210.2786 	EXP 	window1: blendMode = 'avg'
210.2869 	EXP 	window1: blendMode = 'avg'
210.2953 	EXP 	window1: blendMode = 'avg'
210.3036 	EXP 	window1: blendMode = 'avg'
210.3120 	EXP 	window1: blendMode = 'avg'
210.3517 	EXP 	window1: blendMode = 'avg'
210.3525 	EXP 	window1: blendMode = 'avg'
210.3536 	EXP 	window1: blendMode = 'avg'
210.3620 	EXP 	window1: blendMode = 'avg'
210.3702 	EXP 	window1: blendMode = 'avg'
210.3786 	EXP 	window1: blendMode = 'avg'
210.3871 	EXP 	window1: blendMode = 'avg'
210.3953 	EXP 	window1: blendMode = 'avg'
210.4037 	EXP 	window1: blendMode = 'avg'
210.4119 	EXP 	window1: blendMode = 'avg'
210.4203 	EXP 	window1: blendMode = 'avg'
210.4286 	EXP 	window1: blendMode = 'avg'
210.4369 	EXP 	window1: blendMode = 'avg'
210.4453 	EXP 	window1: blendMode = 'avg'
210.4537 	EXP 	window1: blendMode = 'avg'
210.4619 	EXP 	window1: blendMode = 'avg'
210.4703 	EXP 	window1: blendMode = 'avg'
210.4787 	EXP 	window1: blendMode = 'avg'
210.4869 	EXP 	window1: blendMode = 'avg'
210.4956 	EXP 	window1: blendMode = 'avg'
210.5038 	EXP 	window1: blendMode = 'avg'
210.5121 	EXP 	window1: blendMode = 'avg'
210.5204 	EXP 	window1: blendMode = 'avg'
210.5286 	EXP 	window1: blendMode = 'avg'
210.5370 	EXP 	window1: blendMode = 'avg'
210.5454 	EXP 	window1: blendMode = 'avg'
210.5537 	EXP 	window1: blendMode = 'avg'
210.5621 	EXP 	window1: blendMode = 'avg'
210.5705 	EXP 	window1: blendMode = 'avg'
210.5787 	EXP 	window1: blendMode = 'avg'
210.5870 	EXP 	window1: blendMode = 'avg'
210.5953 	EXP 	window1: blendMode = 'avg'
210.6036 	EXP 	window1: blendMode = 'avg'
210.6120 	EXP 	window1: blendMode = 'avg'
210.6203 	EXP 	window1: blendMode = 'avg'
210.6287 	EXP 	window1: blendMode = 'avg'
210.6370 	EXP 	window1: blendMode = 'avg'
210.6453 	EXP 	window1: blendMode = 'avg'
210.6537 	EXP 	window1: blendMode = 'avg'
210.6620 	EXP 	window1: blendMode = 'avg'
210.6703 	EXP 	window1: blendMode = 'avg'
210.6786 	EXP 	window1: blendMode = 'avg'
210.6869 	EXP 	window1: blendMode = 'avg'
210.6953 	EXP 	window1: blendMode = 'avg'
210.7037 	EXP 	window1: blendMode = 'avg'
210.7120 	EXP 	window1: blendMode = 'avg'
210.7204 	EXP 	window1: blendMode = 'avg'
210.7287 	EXP 	window1: blendMode = 'avg'
210.7370 	EXP 	window1: blendMode = 'avg'
210.7453 	EXP 	window1: blendMode = 'avg'
210.7537 	EXP 	window1: blendMode = 'avg'
210.7620 	EXP 	window1: blendMode = 'avg'
210.7703 	EXP 	window1: blendMode = 'avg'
210.7787 	EXP 	window1: blendMode = 'avg'
210.7871 	EXP 	window1: blendMode = 'avg'
210.7954 	EXP 	window1: blendMode = 'avg'
210.8037 	EXP 	window1: blendMode = 'avg'
210.8120 	EXP 	window1: blendMode = 'avg'
210.8204 	EXP 	window1: blendMode = 'avg'
210.8287 	EXP 	window1: blendMode = 'avg'
210.8370 	EXP 	window1: blendMode = 'avg'
210.8453 	EXP 	window1: blendMode = 'avg'
210.8537 	EXP 	window1: blendMode = 'avg'
210.8622 	EXP 	window1: blendMode = 'avg'
210.8705 	EXP 	window1: blendMode = 'avg'
210.8787 	EXP 	window1: blendMode = 'avg'
210.8873 	EXP 	window1: blendMode = 'avg'
210.8954 	EXP 	window1: blendMode = 'avg'
210.9037 	EXP 	window1: blendMode = 'avg'
210.9120 	EXP 	window1: blendMode = 'avg'
210.9204 	EXP 	window1: blendMode = 'avg'
210.9287 	EXP 	window1: blendMode = 'avg'
210.9370 	EXP 	window1: blendMode = 'avg'
210.9454 	EXP 	window1: blendMode = 'avg'
210.9538 	EXP 	window1: blendMode = 'avg'
210.9620 	EXP 	window1: blendMode = 'avg'
210.9704 	EXP 	window1: blendMode = 'avg'
210.9787 	EXP 	window1: blendMode = 'avg'
210.9870 	EXP 	window1: blendMode = 'avg'
210.9953 	EXP 	window1: blendMode = 'avg'
211.0037 	EXP 	window1: blendMode = 'avg'
211.0120 	EXP 	window1: blendMode = 'avg'
211.0205 	EXP 	window1: blendMode = 'avg'
211.0287 	EXP 	window1: blendMode = 'avg'
211.0370 	EXP 	window1: blendMode = 'avg'
211.0454 	EXP 	window1: blendMode = 'avg'
211.0537 	EXP 	window1: blendMode = 'avg'
211.0620 	EXP 	window1: blendMode = 'avg'
211.0704 	EXP 	window1: blendMode = 'avg'
211.0787 	EXP 	window1: blendMode = 'avg'
211.0870 	EXP 	window1: blendMode = 'avg'
211.0955 	EXP 	window1: blendMode = 'avg'
211.1038 	EXP 	window1: blendMode = 'avg'
211.1121 	EXP 	window1: blendMode = 'avg'
211.1204 	EXP 	window1: blendMode = 'avg'
211.1287 	EXP 	window1: blendMode = 'avg'
211.1370 	EXP 	window1: blendMode = 'avg'
211.1454 	EXP 	window1: blendMode = 'avg'
211.1537 	EXP 	window1: blendMode = 'avg'
211.1620 	EXP 	window1: blendMode = 'avg'
211.1704 	EXP 	window1: blendMode = 'avg'
211.1788 	EXP 	window1: blendMode = 'avg'
211.1871 	EXP 	window1: blendMode = 'avg'
211.1954 	EXP 	window1: blendMode = 'avg'
211.2037 	EXP 	window1: blendMode = 'avg'
211.2121 	EXP 	window1: blendMode = 'avg'
211.2205 	EXP 	window1: blendMode = 'avg'
211.2288 	EXP 	window1: blendMode = 'avg'
211.2371 	EXP 	window1: blendMode = 'avg'
211.2454 	EXP 	window1: blendMode = 'avg'
211.2538 	EXP 	window1: blendMode = 'avg'
211.2621 	EXP 	window1: blendMode = 'avg'
211.2705 	EXP 	window1: blendMode = 'avg'
211.2788 	EXP 	window1: blendMode = 'avg'
211.2871 	EXP 	window1: blendMode = 'avg'
211.2955 	EXP 	window1: blendMode = 'avg'
211.3037 	EXP 	window1: blendMode = 'avg'
211.3121 	EXP 	window1: blendMode = 'avg'
211.3205 	EXP 	window1: blendMode = 'avg'
211.3288 	EXP 	window1: blendMode = 'avg'
211.3371 	EXP 	window1: blendMode = 'avg'
211.3455 	EXP 	window1: blendMode = 'avg'
211.3538 	EXP 	window1: blendMode = 'avg'
211.3621 	EXP 	window1: blendMode = 'avg'
211.3705 	EXP 	window1: blendMode = 'avg'
211.3788 	EXP 	window1: blendMode = 'avg'
211.3871 	EXP 	window1: blendMode = 'avg'
211.3957 	EXP 	window1: blendMode = 'avg'
211.4039 	EXP 	window1: blendMode = 'avg'
211.4138 	EXP 	window1: blendMode = 'avg'
211.4260 	EXP 	window1: blendMode = 'avg'
211.4290 	EXP 	window1: blendMode = 'avg'
211.4375 	EXP 	window1: blendMode = 'avg'
211.4462 	EXP 	window1: blendMode = 'avg'
211.4541 	EXP 	window1: blendMode = 'avg'
211.4624 	EXP 	window1: blendMode = 'avg'
211.4708 	EXP 	window1: blendMode = 'avg'
211.4791 	EXP 	window1: blendMode = 'avg'
211.4876 	EXP 	window1: blendMode = 'avg'
211.4957 	EXP 	window1: blendMode = 'avg'
211.5041 	EXP 	window1: blendMode = 'avg'
211.5123 	EXP 	window1: blendMode = 'avg'
211.5206 	EXP 	window1: blendMode = 'avg'
211.5289 	EXP 	window1: blendMode = 'avg'
211.5373 	EXP 	window1: blendMode = 'avg'
211.5456 	EXP 	window1: blendMode = 'avg'
211.5540 	EXP 	window1: blendMode = 'avg'
211.5624 	EXP 	window1: blendMode = 'avg'
211.5707 	EXP 	window1: blendMode = 'avg'
211.5789 	EXP 	window1: blendMode = 'avg'
211.5874 	EXP 	window1: blendMode = 'avg'
211.5955 	EXP 	window1: blendMode = 'avg'
211.6040 	EXP 	window1: blendMode = 'avg'
211.6122 	EXP 	window1: blendMode = 'avg'
211.6206 	EXP 	window1: blendMode = 'avg'
211.6290 	EXP 	window1: blendMode = 'avg'
211.6372 	EXP 	window1: blendMode = 'avg'
211.6457 	EXP 	window1: blendMode = 'avg'
211.6539 	EXP 	window1: blendMode = 'avg'
211.6623 	EXP 	window1: blendMode = 'avg'
211.6708 	EXP 	window1: blendMode = 'avg'
211.6791 	EXP 	window1: blendMode = 'avg'
211.6873 	EXP 	window1: blendMode = 'avg'
211.6956 	EXP 	window1: blendMode = 'avg'
211.7039 	EXP 	window1: blendMode = 'avg'
211.7123 	EXP 	window1: blendMode = 'avg'
211.7206 	EXP 	window1: blendMode = 'avg'
211.7290 	EXP 	window1: blendMode = 'avg'
211.7373 	EXP 	window1: blendMode = 'avg'
211.7456 	EXP 	window1: blendMode = 'avg'
211.7540 	EXP 	window1: blendMode = 'avg'
211.7623 	EXP 	window1: blendMode = 'avg'
211.7707 	EXP 	window1: blendMode = 'avg'
211.7789 	EXP 	window1: blendMode = 'avg'
211.7873 	EXP 	window1: blendMode = 'avg'
211.7958 	EXP 	window1: blendMode = 'avg'
211.8040 	EXP 	window1: blendMode = 'avg'
211.8124 	EXP 	window1: blendMode = 'avg'
211.8206 	EXP 	window1: blendMode = 'avg'
211.8290 	EXP 	window1: blendMode = 'avg'
211.8373 	EXP 	window1: blendMode = 'avg'
211.8456 	EXP 	window1: blendMode = 'avg'
211.8540 	EXP 	window1: blendMode = 'avg'
211.8623 	EXP 	window1: blendMode = 'avg'
211.8707 	EXP 	window1: blendMode = 'avg'
211.8790 	EXP 	window1: blendMode = 'avg'
211.8874 	EXP 	window1: blendMode = 'avg'
211.8957 	EXP 	window1: blendMode = 'avg'
211.9041 	EXP 	window1: blendMode = 'avg'
211.9124 	EXP 	window1: blendMode = 'avg'
211.9206 	EXP 	window1: blendMode = 'avg'
211.9310 	EXP 	window1: blendMode = 'avg'
211.9373 	EXP 	window1: blendMode = 'avg'
211.9457 	EXP 	window1: blendMode = 'avg'
211.9540 	EXP 	window1: blendMode = 'avg'
211.9624 	EXP 	window1: blendMode = 'avg'
211.9707 	EXP 	window1: blendMode = 'avg'
211.9790 	EXP 	window1: blendMode = 'avg'
211.9873 	EXP 	window1: blendMode = 'avg'
211.9957 	EXP 	window1: blendMode = 'avg'
212.0040 	EXP 	window1: blendMode = 'avg'
212.0124 	EXP 	window1: blendMode = 'avg'
212.0207 	EXP 	window1: blendMode = 'avg'
212.0290 	EXP 	window1: blendMode = 'avg'
