41.3556 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='grey', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1D8AF0B0>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1366,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
45.0472 	EXP 	Sound  set volume 1.000
45.0534 	EXP 	Created TA_first = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='TA_first', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
45.0834 	EXP 	Set  sound=A
45.0836 	EXP 	Sound  set volume 1.000
45.0979 	EXP 	Created fam_trials_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'Alien11.BMP', interpolate=True, mask=None, maskParams=None, name='fam_trials_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.47437775,  0.48958333]), texRes=128, units=u'norm', win=Window(...))
45.1282 	EXP 	Set  sound=A
45.1283 	EXP 	Sound  set volume 1.000
45.1733 	EXP 	Created alien = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='AlienTrumpet.png', interpolate=True, mask=None, maskParams=None, name='alien', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.27672035,  0.68229167]), texRes=128, units=u'norm', win=Window(...))
45.1749 	EXP 	window1: blendMode = 'avg'
45.1803 	EXP 	instr7_text: autoDraw = True
45.1803 	EXP 	instr7_image: autoDraw = True
45.1811 	EXP 	window1: blendMode = 'avg'
45.1885 	EXP 	window1: blendMode = 'avg'
45.2042 	EXP 	window1: blendMode = 'avg'
45.2206 	EXP 	window1: blendMode = 'avg'
45.2374 	EXP 	window1: blendMode = 'avg'
45.2541 	EXP 	window1: blendMode = 'avg'
45.2708 	EXP 	window1: blendMode = 'avg'
45.2885 	EXP 	window1: blendMode = 'avg'
45.3044 	EXP 	window1: blendMode = 'avg'
45.3208 	EXP 	window1: blendMode = 'avg'
45.3373 	EXP 	window1: blendMode = 'avg'
45.3541 	EXP 	window1: blendMode = 'avg'
45.3708 	EXP 	window1: blendMode = 'avg'
45.3881 	EXP 	window1: blendMode = 'avg'
45.4043 	EXP 	window1: blendMode = 'avg'
45.4209 	EXP 	window1: blendMode = 'avg'
45.4374 	EXP 	window1: blendMode = 'avg'
45.4540 	EXP 	window1: blendMode = 'avg'
45.4707 	EXP 	window1: blendMode = 'avg'
45.4874 	EXP 	window1: blendMode = 'avg'
45.5040 	EXP 	window1: blendMode = 'avg'
45.5207 	EXP 	window1: blendMode = 'avg'
45.5372 	EXP 	window1: blendMode = 'avg'
45.5540 	EXP 	window1: blendMode = 'avg'
45.5706 	EXP 	window1: blendMode = 'avg'
45.5874 	EXP 	window1: blendMode = 'avg'
45.6039 	EXP 	window1: blendMode = 'avg'
45.6207 	EXP 	window1: blendMode = 'avg'
45.6373 	EXP 	window1: blendMode = 'avg'
45.6543 	EXP 	window1: blendMode = 'avg'
45.6711 	EXP 	window1: blendMode = 'avg'
45.6877 	EXP 	window1: blendMode = 'avg'
45.7044 	EXP 	window1: blendMode = 'avg'
45.7210 	EXP 	window1: blendMode = 'avg'
45.7379 	EXP 	window1: blendMode = 'avg'
45.7543 	EXP 	window1: blendMode = 'avg'
45.7709 	EXP 	window1: blendMode = 'avg'
45.7873 	EXP 	window1: blendMode = 'avg'
45.8040 	EXP 	window1: blendMode = 'avg'
45.8206 	EXP 	window1: blendMode = 'avg'
45.8374 	EXP 	window1: blendMode = 'avg'
45.8545 	EXP 	window1: blendMode = 'avg'
45.8708 	EXP 	window1: blendMode = 'avg'
45.8874 	EXP 	window1: blendMode = 'avg'
45.9048 	EXP 	window1: blendMode = 'avg'
45.9216 	EXP 	window1: blendMode = 'avg'
45.9374 	DATA 	Keypress: 5
45.9383 	EXP 	Sound  started
45.9533 	EXP 	instr7_text: autoDraw = False
45.9533 	EXP 	instr7_image: autoDraw = False
48.8372 	EXP 	Sound  stopped
48.8677 	EXP 	Imported auditory_run5_1.csv as conditions, 48 conditions, 6 params
48.8681 	EXP 	Created sequence: sequential, trialTypes=48, nReps=1, seed=None
48.8689 	EXP 	New trial (rep=0, index=0): {'soundFile': u'bi.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 193, 'condition': u'R'}
48.9215 	EXP 	Set  sound=bi.wav
48.9232 	EXP 	Sound  started
48.9296 	EXP 	fam_trials_image: autoDraw = True
49.3205 	EXP 	Sound  stopped
49.3211 	EXP 	New trial (rep=0, index=1): {'soundFile': u'ba.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 194, 'condition': u'R'}
49.3740 	EXP 	Set  sound=ba.wav
49.3758 	EXP 	Sound  started
49.3824 	EXP 	fam_trials_image: autoDraw = False
49.3824 	EXP 	fam_trials_image: autoDraw = True
49.7708 	EXP 	Sound  stopped
49.8039 	EXP 	Sound  stopped
49.8043 	EXP 	New trial (rep=0, index=2): {'soundFile': u'bi.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 195, 'condition': u'R'}
49.8067 	EXP 	Set  sound=bi.wav
49.8074 	EXP 	Sound  started
49.8202 	EXP 	fam_trials_image: autoDraw = False
49.8202 	EXP 	fam_trials_image: autoDraw = True
49.9373 	DATA 	Keypress: 4
50.2538 	EXP 	Sound  stopped
50.2872 	EXP 	Sound  stopped
50.2878 	EXP 	New trial (rep=0, index=3): {'soundFile': u'ta.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 196, 'condition': u'R'}
50.3361 	EXP 	Set  sound=ta.wav
50.3377 	EXP 	Sound  started
50.3429 	EXP 	fam_trials_image: autoDraw = False
50.3429 	EXP 	fam_trials_image: autoDraw = True
50.6382 	DATA 	Keypress: 4
50.7377 	EXP 	Sound  stopped
50.7706 	EXP 	Sound  stopped
50.7713 	EXP 	New trial (rep=0, index=4): {'soundFile': u'pa.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 197, 'condition': u'R'}
50.8167 	EXP 	Set  sound=pa.wav
50.8179 	EXP 	Sound  started
50.8236 	EXP 	fam_trials_image: autoDraw = False
50.8236 	EXP 	fam_trials_image: autoDraw = True
51.2205 	EXP 	Sound  stopped
51.2538 	EXP 	Sound  stopped
51.2543 	EXP 	New trial (rep=0, index=5): {'soundFile': u'du.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 198, 'condition': u'R'}
51.3064 	EXP 	Set  sound=du.wav
51.3081 	EXP 	Sound  started
51.3144 	EXP 	fam_trials_image: autoDraw = False
51.3144 	EXP 	fam_trials_image: autoDraw = True
51.7038 	EXP 	Sound  stopped
51.7205 	EXP 	Sound  stopped
51.7209 	EXP 	New trial (rep=0, index=6): {'soundFile': u'da.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 199, 'condition': u'R'}
51.7709 	EXP 	Set  sound=da.wav
51.7730 	EXP 	Sound  started
51.7791 	EXP 	fam_trials_image: autoDraw = False
51.7791 	EXP 	fam_trials_image: autoDraw = True
52.1706 	EXP 	Sound  stopped
52.2040 	EXP 	Sound  stopped
52.2044 	EXP 	New trial (rep=0, index=7): {'soundFile': u'tu.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 200, 'condition': u'R'}
52.2532 	EXP 	Set  sound=tu.wav
52.2544 	EXP 	Sound  started
52.2603 	EXP 	fam_trials_image: autoDraw = False
52.2603 	EXP 	fam_trials_image: autoDraw = True
52.6538 	EXP 	Sound  stopped
52.6872 	EXP 	Sound  stopped
52.6878 	EXP 	New trial (rep=0, index=8): {'soundFile': u'bu.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 201, 'condition': u'R'}
52.7398 	EXP 	Set  sound=bu.wav
52.7409 	EXP 	Sound  started
52.7469 	EXP 	fam_trials_image: autoDraw = False
52.7469 	EXP 	fam_trials_image: autoDraw = True
53.1375 	EXP 	Sound  stopped
53.1712 	EXP 	Sound  stopped
53.1718 	EXP 	New trial (rep=0, index=9): {'soundFile': u'pu.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 202, 'condition': u'R'}
53.2573 	EXP 	Set  sound=pu.wav
53.2592 	EXP 	Sound  started
53.2650 	EXP 	fam_trials_image: autoDraw = False
53.2650 	EXP 	fam_trials_image: autoDraw = True
53.6206 	EXP 	Sound  stopped
53.6540 	EXP 	Sound  stopped
53.6545 	EXP 	New trial (rep=0, index=10): {'soundFile': u'ti.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 203, 'condition': u'R'}
53.7032 	EXP 	Set  sound=ti.wav
53.7043 	EXP 	Sound  started
53.7096 	EXP 	fam_trials_image: autoDraw = False
53.7096 	EXP 	fam_trials_image: autoDraw = True
54.1039 	EXP 	Sound  stopped
54.1205 	EXP 	Sound  stopped
54.1210 	EXP 	New trial (rep=0, index=11): {'soundFile': u'pi.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 204, 'condition': u'R'}
54.1698 	EXP 	Set  sound=pi.wav
54.1708 	EXP 	Sound  started
54.1761 	EXP 	fam_trials_image: autoDraw = False
54.1761 	EXP 	fam_trials_image: autoDraw = True
54.5706 	EXP 	Sound  stopped
54.6038 	EXP 	Sound  stopped
54.6042 	EXP 	New trial (rep=0, index=12): {'soundFile': u'bu.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 205, 'condition': u'R'}
54.6069 	EXP 	Set  sound=bu.wav
54.6077 	EXP 	Sound  started
54.6205 	EXP 	fam_trials_image: autoDraw = False
54.6205 	EXP 	fam_trials_image: autoDraw = True
54.8874 	DATA 	Keypress: 4
55.0540 	EXP 	Sound  stopped
55.0873 	EXP 	Sound  stopped
55.0878 	EXP 	New trial (rep=0, index=13): {'soundFile': u'tu.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 206, 'condition': u'R'}
55.0902 	EXP 	Set  sound=tu.wav
55.0908 	EXP 	Sound  started
55.1037 	EXP 	fam_trials_image: autoDraw = False
55.1037 	EXP 	fam_trials_image: autoDraw = True
55.5373 	EXP 	Sound  stopped
55.5707 	EXP 	Sound  stopped
55.5716 	EXP 	New trial (rep=0, index=14): {'soundFile': u'ba.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 207, 'condition': u'R'}
55.5744 	EXP 	Set  sound=ba.wav
55.5750 	EXP 	Sound  started
55.5872 	EXP 	fam_trials_image: autoDraw = False
55.5872 	EXP 	fam_trials_image: autoDraw = True
56.0208 	EXP 	Sound  stopped
56.0541 	EXP 	Sound  stopped
56.0545 	EXP 	New trial (rep=0, index=15): {'soundFile': u'pi.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 208, 'condition': u'R'}
56.0568 	EXP 	Set  sound=pi.wav
56.0574 	EXP 	Sound  started
56.0704 	EXP 	fam_trials_image: autoDraw = False
56.0704 	EXP 	fam_trials_image: autoDraw = True
56.5041 	EXP 	Sound  stopped
56.5207 	EXP 	Sound  stopped
56.5212 	EXP 	New trial (rep=0, index=16): {'soundFile': u'di.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 209, 'condition': u'R'}
56.5679 	EXP 	Set  sound=di.wav
56.5703 	EXP 	Sound  started
56.5759 	EXP 	fam_trials_image: autoDraw = False
56.5759 	EXP 	fam_trials_image: autoDraw = True
56.9706 	EXP 	Sound  stopped
57.0040 	EXP 	Sound  stopped
57.0045 	EXP 	New trial (rep=0, index=17): {'soundFile': u'da.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 210, 'condition': u'R'}
57.0079 	EXP 	Set  sound=da.wav
57.0088 	EXP 	Sound  started
57.0205 	EXP 	fam_trials_image: autoDraw = False
57.0205 	EXP 	fam_trials_image: autoDraw = True
57.4541 	EXP 	Sound  stopped
57.4876 	EXP 	Sound  stopped
57.4883 	EXP 	New trial (rep=0, index=18): {'soundFile': u'du.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 211, 'condition': u'R'}
57.4913 	EXP 	Set  sound=du.wav
57.4925 	EXP 	Sound  started
57.5038 	EXP 	fam_trials_image: autoDraw = False
57.5038 	EXP 	fam_trials_image: autoDraw = True
57.9389 	EXP 	Sound  stopped
57.9707 	EXP 	Sound  stopped
57.9712 	EXP 	New trial (rep=0, index=19): {'soundFile': u'di.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 212, 'condition': u'R'}
57.9740 	EXP 	Set  sound=di.wav
57.9746 	EXP 	Sound  started
57.9873 	EXP 	fam_trials_image: autoDraw = False
57.9873 	EXP 	fam_trials_image: autoDraw = True
58.4209 	EXP 	Sound  stopped
58.4375 	EXP 	Sound  stopped
58.4379 	EXP 	New trial (rep=0, index=20): {'soundFile': u'pu.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 213, 'condition': u'R'}
58.4406 	EXP 	Set  sound=pu.wav
58.4414 	EXP 	Sound  started
58.4539 	EXP 	fam_trials_image: autoDraw = False
58.4539 	EXP 	fam_trials_image: autoDraw = True
58.8875 	EXP 	Sound  stopped
58.9208 	EXP 	Sound  stopped
58.9213 	EXP 	New trial (rep=0, index=21): {'soundFile': u'ti.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 214, 'condition': u'R'}
58.9240 	EXP 	Set  sound=ti.wav
58.9247 	EXP 	Sound  started
58.9372 	EXP 	fam_trials_image: autoDraw = False
58.9372 	EXP 	fam_trials_image: autoDraw = True
59.3711 	EXP 	Sound  stopped
59.4041 	EXP 	Sound  stopped
59.4045 	EXP 	New trial (rep=0, index=22): {'soundFile': u'pa.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 215, 'condition': u'R'}
59.4069 	EXP 	Set  sound=pa.wav
59.4075 	EXP 	Sound  started
59.4206 	EXP 	fam_trials_image: autoDraw = False
59.4206 	EXP 	fam_trials_image: autoDraw = True
59.8541 	EXP 	Sound  stopped
59.8875 	EXP 	Sound  stopped
59.8880 	EXP 	New trial (rep=0, index=23): {'soundFile': u'ta.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 216, 'condition': u'R'}
59.8908 	EXP 	Set  sound=ta.wav
59.8915 	EXP 	Sound  started
59.9040 	EXP 	fam_trials_image: autoDraw = False
59.9040 	EXP 	fam_trials_image: autoDraw = True
60.3376 	EXP 	Sound  stopped
60.3707 	EXP 	Sound  stopped
60.3712 	EXP 	New trial (rep=0, index=24): {'soundFile': u'bi.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 217, 'condition': u'R'}
60.3845 	EXP 	Set  sound=bi.wav
60.3852 	EXP 	Sound  started
60.3916 	EXP 	fam_trials_image: autoDraw = False
60.3916 	EXP 	fam_trials_image: autoDraw = True
60.8209 	EXP 	Sound  stopped
60.8375 	EXP 	Sound  stopped
60.8381 	EXP 	New trial (rep=0, index=25): {'soundFile': u'du.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 218, 'condition': u'R'}
60.8408 	EXP 	Set  sound=du.wav
60.8415 	EXP 	Sound  started
60.8541 	EXP 	fam_trials_image: autoDraw = False
60.8541 	EXP 	fam_trials_image: autoDraw = True
61.2053 	DATA 	Keypress: 4
61.2874 	EXP 	Sound  stopped
61.3212 	EXP 	Sound  stopped
61.3218 	EXP 	New trial (rep=0, index=26): {'soundFile': u'ti.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 219, 'condition': u'R'}
61.3245 	EXP 	Set  sound=ti.wav
61.3252 	EXP 	Sound  started
61.3373 	EXP 	fam_trials_image: autoDraw = False
61.3373 	EXP 	fam_trials_image: autoDraw = True
61.7708 	EXP 	Sound  stopped
61.8041 	EXP 	Sound  stopped
61.8045 	EXP 	New trial (rep=0, index=27): {'soundFile': u'du.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 220, 'condition': u'R'}
61.8177 	EXP 	Set  sound=du.wav
61.8183 	EXP 	Sound  started
61.8244 	EXP 	fam_trials_image: autoDraw = False
61.8244 	EXP 	fam_trials_image: autoDraw = True
62.2545 	EXP 	Sound  stopped
62.2875 	EXP 	Sound  stopped
62.2881 	EXP 	New trial (rep=0, index=28): {'soundFile': u'pi.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 221, 'condition': u'R'}
62.2913 	EXP 	Set  sound=pi.wav
62.2921 	EXP 	Sound  started
62.3041 	EXP 	fam_trials_image: autoDraw = False
62.3041 	EXP 	fam_trials_image: autoDraw = True
62.7376 	EXP 	Sound  stopped
62.7718 	EXP 	Sound  stopped
62.7724 	EXP 	New trial (rep=0, index=29): {'soundFile': u'ba.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 222, 'condition': u'R'}
62.7842 	EXP 	Set  sound=ba.wav
62.7850 	EXP 	Sound  started
62.7915 	EXP 	fam_trials_image: autoDraw = False
62.7915 	EXP 	fam_trials_image: autoDraw = True
63.2209 	EXP 	Sound  stopped
63.2379 	EXP 	Sound  stopped
63.2384 	EXP 	New trial (rep=0, index=30): {'soundFile': u'bu.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 223, 'condition': u'R'}
63.2518 	EXP 	Set  sound=bu.wav
63.2532 	EXP 	Sound  started
63.2587 	EXP 	fam_trials_image: autoDraw = False
63.2587 	EXP 	fam_trials_image: autoDraw = True
63.6876 	EXP 	Sound  stopped
63.7212 	EXP 	Sound  stopped
63.7218 	EXP 	New trial (rep=0, index=31): {'soundFile': u'pa.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 224, 'condition': u'R'}
63.7811 	EXP 	Set  sound=pa.wav
63.7820 	EXP 	Sound  started
63.7897 	EXP 	fam_trials_image: autoDraw = False
63.7897 	EXP 	fam_trials_image: autoDraw = True
64.1709 	EXP 	Sound  stopped
64.2042 	EXP 	Sound  stopped
64.2047 	EXP 	New trial (rep=0, index=32): {'soundFile': u'pi.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 225, 'condition': u'R'}
64.2162 	EXP 	Set  sound=pi.wav
64.2168 	EXP 	Sound  started
64.2236 	EXP 	fam_trials_image: autoDraw = False
64.2236 	EXP 	fam_trials_image: autoDraw = True
64.6541 	EXP 	Sound  stopped
64.6876 	EXP 	Sound  stopped
64.6880 	EXP 	New trial (rep=0, index=33): {'soundFile': u'pa.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 226, 'condition': u'R'}
64.6901 	EXP 	Set  sound=pa.wav
64.6908 	EXP 	Sound  started
64.7040 	EXP 	fam_trials_image: autoDraw = False
64.7040 	EXP 	fam_trials_image: autoDraw = True
65.1376 	EXP 	Sound  stopped
65.1709 	EXP 	Sound  stopped
65.1715 	EXP 	New trial (rep=0, index=34): {'soundFile': u'ti.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 227, 'condition': u'R'}
65.1842 	EXP 	Set  sound=ti.wav
65.1849 	EXP 	Sound  started
65.1912 	EXP 	fam_trials_image: autoDraw = False
65.1912 	EXP 	fam_trials_image: autoDraw = True
65.6209 	EXP 	Sound  stopped
65.6377 	EXP 	Sound  stopped
65.6382 	EXP 	New trial (rep=0, index=35): {'soundFile': u'da.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 228, 'condition': u'R'}
65.6492 	EXP 	Set  sound=da.wav
65.6509 	EXP 	Sound  started
65.6580 	EXP 	fam_trials_image: autoDraw = False
65.6580 	EXP 	fam_trials_image: autoDraw = True
66.0877 	EXP 	Sound  stopped
66.1209 	EXP 	Sound  stopped
66.1224 	EXP 	New trial (rep=0, index=36): {'soundFile': u'pu.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 229, 'condition': u'R'}
66.1342 	EXP 	Set  sound=pu.wav
66.1351 	EXP 	Sound  started
66.1411 	EXP 	fam_trials_image: autoDraw = False
66.1411 	EXP 	fam_trials_image: autoDraw = True
66.5712 	EXP 	Sound  stopped
66.6042 	EXP 	Sound  stopped
66.6047 	EXP 	New trial (rep=0, index=37): {'soundFile': u'bu.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 230, 'condition': u'R'}
66.6073 	EXP 	Set  sound=bu.wav
66.6078 	EXP 	Sound  started
66.6210 	EXP 	fam_trials_image: autoDraw = False
66.6210 	EXP 	fam_trials_image: autoDraw = True
67.0543 	EXP 	Sound  stopped
67.0877 	EXP 	Sound  stopped
67.0882 	EXP 	New trial (rep=0, index=38): {'soundFile': u'bi.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 231, 'condition': u'R'}
67.0911 	EXP 	Set  sound=bi.wav
67.0918 	EXP 	Sound  started
67.1041 	EXP 	fam_trials_image: autoDraw = False
67.1041 	EXP 	fam_trials_image: autoDraw = True
67.5376 	EXP 	Sound  stopped
67.5709 	EXP 	Sound  stopped
67.5714 	EXP 	New trial (rep=0, index=39): {'soundFile': u'di.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 232, 'condition': u'R'}
67.5840 	EXP 	Set  sound=di.wav
67.5846 	EXP 	Sound  started
67.5912 	EXP 	fam_trials_image: autoDraw = False
67.5912 	EXP 	fam_trials_image: autoDraw = True
67.9218 	DATA 	Keypress: 4
68.0210 	EXP 	Sound  stopped
68.0377 	EXP 	Sound  stopped
68.0389 	EXP 	New trial (rep=0, index=40): {'soundFile': u'da.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 233, 'condition': u'R'}
68.0417 	EXP 	Set  sound=da.wav
68.0424 	EXP 	Sound  started
68.0543 	EXP 	fam_trials_image: autoDraw = False
68.0543 	EXP 	fam_trials_image: autoDraw = True
68.4881 	EXP 	Sound  stopped
68.5210 	EXP 	Sound  stopped
68.5216 	EXP 	New trial (rep=0, index=41): {'soundFile': u'pa.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 234, 'condition': u'R'}
68.5243 	EXP 	Set  sound=pa.wav
68.5249 	EXP 	Sound  started
68.5376 	EXP 	fam_trials_image: autoDraw = False
68.5376 	EXP 	fam_trials_image: autoDraw = True
68.9710 	EXP 	Sound  stopped
69.0043 	EXP 	Sound  stopped
69.0047 	EXP 	New trial (rep=0, index=42): {'soundFile': u'ta.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 235, 'condition': u'R'}
69.0174 	EXP 	Set  sound=ta.wav
69.0180 	EXP 	Sound  started
69.0250 	EXP 	fam_trials_image: autoDraw = False
69.0250 	EXP 	fam_trials_image: autoDraw = True
69.4544 	EXP 	Sound  stopped
69.4878 	EXP 	Sound  stopped
69.4892 	EXP 	New trial (rep=0, index=43): {'soundFile': u'da.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 236, 'condition': u'R'}
69.4920 	EXP 	Set  sound=da.wav
69.4927 	EXP 	Sound  started
69.5042 	EXP 	fam_trials_image: autoDraw = False
69.5042 	EXP 	fam_trials_image: autoDraw = True
69.9378 	EXP 	Sound  stopped
69.9710 	EXP 	Sound  stopped
69.9715 	EXP 	New trial (rep=0, index=44): {'soundFile': u'ta.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 237, 'condition': u'R'}
69.9744 	EXP 	Set  sound=ta.wav
69.9752 	EXP 	Sound  started
69.9877 	EXP 	fam_trials_image: autoDraw = False
69.9877 	EXP 	fam_trials_image: autoDraw = True
70.4212 	EXP 	Sound  stopped
70.4378 	EXP 	Sound  stopped
70.4383 	EXP 	New trial (rep=0, index=45): {'soundFile': u'tu.wav', 'word': 0, 'location': 1, 'repetition': 1, 'trialnum': 238, 'condition': u'R'}
70.4860 	EXP 	Set  sound=tu.wav
70.4876 	EXP 	Sound  started
70.4935 	EXP 	fam_trials_image: autoDraw = False
70.4935 	EXP 	fam_trials_image: autoDraw = True
70.8880 	EXP 	Sound  stopped
70.9212 	EXP 	Sound  stopped
70.9218 	EXP 	New trial (rep=0, index=46): {'soundFile': u'bu.wav', 'word': 0, 'location': 2, 'repetition': 1, 'trialnum': 239, 'condition': u'R'}
70.9239 	EXP 	Set  sound=bu.wav
70.9244 	EXP 	Sound  started
70.9377 	EXP 	fam_trials_image: autoDraw = False
70.9377 	EXP 	fam_trials_image: autoDraw = True
71.3711 	EXP 	Sound  stopped
71.4044 	EXP 	Sound  stopped
71.4049 	EXP 	New trial (rep=0, index=47): {'soundFile': u'tu.wav', 'word': 0, 'location': 3, 'repetition': 1, 'trialnum': 240, 'condition': u'R'}
71.4084 	EXP 	Set  sound=tu.wav
71.4093 	EXP 	Sound  started
71.4209 	EXP 	fam_trials_image: autoDraw = False
71.4209 	EXP 	fam_trials_image: autoDraw = True
71.8546 	EXP 	Sound  stopped
71.8880 	EXP 	Sound  stopped
71.8889 	EXP 	Sound  started
71.9043 	EXP 	fam_trials_image: autoDraw = False
74.7884 	EXP 	Sound  stopped
74.8302 	EXP 	Imported auditory_run5_2.csv as conditions, 60 conditions, 6 params
74.8310 	EXP 	Created sequence: sequential, trialTypes=60, nReps=1, seed=None
