soundFile,word,location,repetition,trialnum,condition,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,structured_block_key_resp.keys,structured_block_key_resp.rt,random_block_key_resp.keys,random_block_key_resp.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
silence.wav,0,0,0,0,B,0,49,49,49,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,50,50,50,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,51,51,51,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,52,52,52,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,53,53,53,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,54,54,54,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,55,55,55,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,56,56,56,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,57,57,57,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,58,58,58,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,59,59,59,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4A.wav,3,1,14,169,S,0,60,60,60,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4B.wav,3,2,14,170,S,0,61,61,61,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4C.wav,3,3,14,171,S,0,62,62,62,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1A.wav,2,1,15,172,S,0,63,63,63,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1B.wav,2,2,15,173,S,0,64,64,64,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1C.wav,2,3,15,174,S,0,65,65,65,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3A.wav,1,1,16,175,S,0,66,66,66,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3B.wav,1,2,16,176,S,0,67,67,67,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
3C.wav,1,3,16,177,S,0,68,68,68,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4A.wav,3,1,15,178,S,0,69,69,69,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4B.wav,3,2,15,179,S,0,70,70,70,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4C.wav,3,3,15,180,S,0,71,71,71,,,,,3,0.250300159678,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2A.wav,4,1,15,181,S,0,72,72,72,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2B.wav,4,2,15,182,S,0,73,73,73,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2C.wav,4,3,15,183,S,0,74,74,74,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4A.wav,3,1,16,184,S,0,75,75,75,,,,,3,0.133612012956,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4B.wav,3,2,16,185,S,0,76,76,76,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
4C.wav,3,3,16,186,S,0,77,77,77,,,,,3,0.150288127828,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1A.wav,2,1,16,187,S,0,78,78,78,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1B.wav,2,2,16,188,S,0,79,79,79,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
1C.wav,2,3,16,189,S,0,80,80,80,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2A.wav,4,1,16,190,S,0,81,81,81,,,,,3,0.350439622998,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2B.wav,4,2,16,191,S,0,82,82,82,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
2C.wav,4,3,16,192,S,0,83,83,83,,,,,3,0.392019119114,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,84,84,84,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,85,85,85,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,86,86,86,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,87,87,87,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,88,88,88,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,89,89,89,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,90,90,90,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,91,91,91,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,92,92,92,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,93,93,93,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,94,94,94,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,0,95,95,95,,,,,None,,,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pu.wav,0,1,1,121,R,,,,,0,0,0,0,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ti.wav,0,2,1,122,R,,,,,0,1,1,1,,,3,0.12540209759,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
tu.wav,0,3,1,123,R,,,,,0,2,2,2,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ba.wav,0,1,1,124,R,,,,,0,3,3,3,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ta.wav,0,2,1,125,R,,,,,0,4,4,4,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
da.wav,0,3,1,126,R,,,,,0,5,5,5,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
di.wav,0,1,1,127,R,,,,,0,6,6,6,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ti.wav,0,2,1,128,R,,,,,0,7,7,7,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
du.wav,0,3,1,129,R,,,,,0,8,8,8,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
da.wav,0,1,1,130,R,,,,,0,9,9,9,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ba.wav,0,2,1,131,R,,,,,0,10,10,10,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bu.wav,0,3,1,132,R,,,,,0,11,11,11,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
du.wav,0,1,1,133,R,,,,,0,12,12,12,,,3,0.300399046857,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
di.wav,0,2,1,134,R,,,,,0,13,13,13,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
di.wav,0,3,1,135,R,,,,,0,14,14,14,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pu.wav,0,1,1,136,R,,,,,0,15,15,15,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pi.wav,0,2,1,137,R,,,,,0,16,16,16,,,3,0.292125131469,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pa.wav,0,3,1,138,R,,,,,0,17,17,17,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pa.wav,0,1,1,139,R,,,,,0,18,18,18,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bi.wav,0,2,1,140,R,,,,,0,19,19,19,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ba.wav,0,3,1,141,R,,,,,0,20,20,20,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pu.wav,0,1,1,142,R,,,,,0,21,21,21,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ta.wav,0,2,1,143,R,,,,,0,22,22,22,,,3,0.30872501526,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bu.wav,0,3,1,144,R,,,,,0,23,23,23,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,24,24,24,,,3,0.358702160418,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,25,25,25,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,26,26,26,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,27,27,27,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,28,28,28,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,29,29,29,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,30,30,30,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,31,31,31,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,32,32,32,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,33,33,33,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,34,34,34,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
silence.wav,0,0,0,0,B,,,,,0,35,35,35,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
di.wav,0,1,1,145,R,,,,,0,36,36,36,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bu.wav,0,2,1,146,R,,,,,0,37,37,37,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bi.wav,0,3,1,147,R,,,,,0,38,38,38,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bi.wav,0,1,1,148,R,,,,,0,39,39,39,,,3,0.0530778719112,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ba.wav,0,2,1,149,R,,,,,0,40,40,40,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
tu.wav,0,3,1,150,R,,,,,0,41,41,41,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
tu.wav,0,1,1,151,R,,,,,0,42,42,42,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pu.wav,0,2,1,152,R,,,,,0,43,43,43,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
du.wav,0,3,1,153,R,,,,,0,44,44,44,,,3,0.308817175217,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ba.wav,0,1,1,154,R,,,,,0,45,45,45,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
tu.wav,0,2,1,155,R,,,,,0,46,46,46,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ti.wav,0,3,1,156,R,,,,,0,47,47,47,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ta.wav,0,1,1,157,R,,,,,0,48,48,48,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pa.wav,0,2,1,158,R,,,,,0,49,49,49,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
da.wav,0,3,1,159,R,,,,,0,50,50,50,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
di.wav,0,1,1,160,R,,,,,0,51,51,51,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pi.wav,0,2,1,161,R,,,,,0,52,52,52,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pu.wav,0,3,1,162,R,,,,,0,53,53,53,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pi.wav,0,1,1,163,R,,,,,0,54,54,54,,,3,0.325347654987,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bi.wav,0,2,1,164,R,,,,,0,55,55,55,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pa.wav,0,3,1,165,R,,,,,0,56,56,56,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
da.wav,0,1,1,166,R,,,,,0,57,57,57,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bu.wav,0,2,1,167,R,,,,,0,58,58,58,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pi.wav,0,3,1,168,R,,,,,0,59,59,59,,,3,0.21703895228,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pa.wav,0,1,1,169,R,,,,,0,60,60,60,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ba.wav,0,2,1,170,R,,,,,0,61,61,61,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ta.wav,0,3,1,171,R,,,,,0,62,62,62,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pi.wav,0,1,1,172,R,,,,,0,63,63,63,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
di.wav,0,2,1,173,R,,,,,0,64,64,64,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pa.wav,0,3,1,174,R,,,,,0,65,65,65,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ti.wav,0,1,1,175,R,,,,,0,66,66,66,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bi.wav,0,2,1,176,R,,,,,0,67,67,67,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ti.wav,0,3,1,177,R,,,,,0,68,68,68,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
tu.wav,0,1,1,178,R,,,,,0,69,69,69,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bu.wav,0,2,1,179,R,,,,,0,70,70,70,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
du.wav,0,3,1,180,R,,,,,0,71,71,71,,,3,0.300260238349,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
du.wav,0,1,1,181,R,,,,,0,72,72,72,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pu.wav,0,2,1,182,R,,,,,0,73,73,73,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
da.wav,0,3,1,183,R,,,,,0,74,74,74,,,3,0.350427675992,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ba.wav,0,1,1,184,R,,,,,0,75,75,75,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ta.wav,0,2,1,185,R,,,,,0,76,76,76,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
da.wav,0,3,1,186,R,,,,,0,77,77,77,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ti.wav,0,1,1,187,R,,,,,0,78,78,78,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
pu.wav,0,2,1,188,R,,,,,0,79,79,79,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
ta.wav,0,3,1,189,R,,,,,0,80,80,80,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
du.wav,0,1,1,190,R,,,,,0,81,81,81,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
bu.wav,0,2,1,191,R,,,,,0,82,82,82,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
di.wav,0,3,1,192,R,,,,,0,83,83,83,,,None,,pu,4,f002,119.979899317,2C,auditory,2018_Jan_12_1420,
